Time (s),Voltage(V)
1.4485675115977836e-08,-0.27009
1.449348761597784e-08,-0.27112
1.450130011597783e-08,-0.27154
1.4509112615977821e-08,-0.27098
1.4516925115977825e-08,-0.26974
1.4524737615977829e-08,-0.26852
1.453255011597782e-08,-0.26799
1.454036261597781e-08,-0.26846
1.4548175115977814e-08,-0.26966
1.4555987615977818e-08,-0.27053
1.4563800115977809e-08,-0.27051
1.45716126159778e-08,-0.26963
1.4579425115977803e-08,-0.26867
1.4587237615977807e-08,-0.26843
1.4595050115977798e-08,-0.26921
1.4602862615977789e-08,-0.27059
1.4610675115977793e-08,-0.27189
1.4618487615977796e-08,-0.27217
1.4626300115977787e-08,-0.27139
1.4634112615977778e-08,-0.27008
1.4641925115977782e-08,-0.26911
1.4649737615977786e-08,-0.26895
1.4657550115977776e-08,-0.26965
1.4665362615977767e-08,-0.27069
1.467317511597777e-08,-0.27172
1.4680987615977775e-08,-0.27207
1.4688800115977765e-08,-0.27176
1.4696612615977756e-08,-0.27096
1.470442511597776e-08,-0.27014
1.4712237615977764e-08,-0.26967
1.4720050115977754e-08,-0.26983
1.4727862615977745e-08,-0.27045
1.4735675115977749e-08,-0.27144
1.4743487615977753e-08,-0.27203
1.4751300115977744e-08,-0.27197
1.4759112615977734e-08,-0.27131
1.4766925115977738e-08,-0.27056
1.4774737615977742e-08,-0.27033
1.4782550115977733e-08,-0.27092
1.4790362615977723e-08,-0.27179
1.4798175115977727e-08,-0.27246
1.4805987615977731e-08,-0.27199
1.4813800115977722e-08,-0.2705
1.4821612615977712e-08,-0.26872
1.4829425115977716e-08,-0.26765
1.483723761597772e-08,-0.26796
1.4845050115977711e-08,-0.26952
1.4852862615977702e-08,-0.27127
1.4860675115977705e-08,-0.27252
1.486848761597771e-08,-0.27255
1.48763001159777e-08,-0.27185
1.488411261597769e-08,-0.27115
1.4891925115977695e-08,-0.27102
1.4899737615977698e-08,-0.27158
1.490755011597769e-08,-0.27247
1.491536261597768e-08,-0.27297
1.4923175115977684e-08,-0.27314
1.4930987615977688e-08,-0.27279
1.4938800115977678e-08,-0.27233
1.494661261597767e-08,-0.27199
1.4954425115977673e-08,-0.27178
1.4962237615977677e-08,-0.27178
1.4970050115977667e-08,-0.27213
1.4977862615977658e-08,-0.27277
1.4985675115977662e-08,-0.27389
1.4993487615977666e-08,-0.27483
1.5001300115977656e-08,-0.27518
1.5009112615977647e-08,-0.27466
1.501692511597765e-08,-0.27345
1.5024737615977655e-08,-0.2723
1.5032550115977646e-08,-0.27195
1.5040362615977636e-08,-0.27247
1.504817511597764e-08,-0.27365
1.5055987615977644e-08,-0.27444
1.5063800115977635e-08,-0.2743
1.5071612615977625e-08,-0.27338
1.507942511597763e-08,-0.27241
1.5087237615977633e-08,-0.27225
1.5095050115977624e-08,-0.27319
1.5102862615977614e-08,-0.27465
1.5110675115977618e-08,-0.27591
1.5118487615977622e-08,-0.27607
1.5126300115977613e-08,-0.2751
1.5134112615977604e-08,-0.27366
1.5141925115977607e-08,-0.27257
1.514973761597761e-08,-0.27243
1.5157550115977602e-08,-0.27318
1.5165362615977593e-08,-0.27427
1.5173175115977597e-08,-0.27522
1.51809876159776e-08,-0.27551
1.518880011597759e-08,-0.27513
1.5196612615977582e-08,-0.27434
1.5204425115977586e-08,-0.27352
1.521223761597759e-08,-0.27309
1.522005011597758e-08,-0.27319
1.522786261597757e-08,-0.27377
1.5235675115977575e-08,-0.27457
1.524348761597758e-08,-0.27509
1.525130011597757e-08,-0.27504
1.525911261597756e-08,-0.27446
1.5266925115977564e-08,-0.27379
1.5274737615977568e-08,-0.27359
1.528255011597756e-08,-0.27402
1.529036261597755e-08,-0.27476
1.5298175115977553e-08,-0.27519
1.5305987615977557e-08,-0.27461
1.5313800115977548e-08,-0.2731
1.5321612615977538e-08,-0.2713
1.5329425115977542e-08,-0.27017
1.5337237615977546e-08,-0.2704
1.5345050115977537e-08,-0.27172
1.5352862615977527e-08,-0.27337
1.536067511597753e-08,-0.27452
1.5368487615977535e-08,-0.27462
1.5376300115977526e-08,-0.27401
1.5384112615977516e-08,-0.27327
1.539192511597752e-08,-0.27296
1.5399737615977524e-08,-0.27324
1.5407550115977515e-08,-0.27373
1.5415362615977506e-08,-0.27411
1.542317511597751e-08,-0.27427
1.5430987615977513e-08,-0.27415
1.5438800115977504e-08,-0.27395
1.5446612615977495e-08,-0.27363
1.54544251159775e-08,-0.27331
1.5462237615977502e-08,-0.27311
1.5470050115977493e-08,-0.27315
1.5477862615977484e-08,-0.27375
1.5485675115977488e-08,-0.27482
1.549348761597749e-08,-0.27574
1.5501300115977482e-08,-0.27601
1.5509112615977473e-08,-0.27513
1.5516925115977477e-08,-0.27357
1.552473761597748e-08,-0.27215
1.553255011597747e-08,-0.27153
1.5540362615977462e-08,-0.27207
1.5548175115977466e-08,-0.27321
1.555598761597747e-08,-0.27398
1.556380011597746e-08,-0.2739
1.557161261597745e-08,-0.27299
1.5579425115977455e-08,-0.27216
1.558723761597746e-08,-0.27211
1.559505011597745e-08,-0.27293
1.560286261597744e-08,-0.27422
1.5610675115977444e-08,-0.27513
1.5618487615977448e-08,-0.27506
1.562630011597744e-08,-0.27415
1.563411261597743e-08,-0.27291
1.5641925115977433e-08,-0.27207
1.5649737615977437e-08,-0.27192
1.5657550115977428e-08,-0.27227
1.566536261597742e-08,-0.27291
1.5673175115977422e-08,-0.27349
1.5680987615977426e-08,-0.27379
1.5688800115977417e-08,-0.27378
1.5696612615977408e-08,-0.27341
1.570442511597741e-08,-0.27284
1.5712237615977415e-08,-0.27225
1.5720050115977406e-08,-0.272
1.5727862615977397e-08,-0.27239
1.57356751159774e-08,-0.2733
1.5743487615977404e-08,-0.2741
1.5751300115977395e-08,-0.27428
1.5759112615977386e-08,-0.27363
1.576692511597739e-08,-0.2726
1.5774737615977394e-08,-0.27194
1.5782550115977384e-08,-0.27213
1.5790362615977375e-08,-0.27297
1.579817511597738e-08,-0.27355
1.5805987615977383e-08,-0.27284
1.5813800115977373e-08,-0.27076
1.5821612615977364e-08,-0.26826
1.5829425115977368e-08,-0.26671
1.5837237615977372e-08,-0.26689
1.5845050115977362e-08,-0.26818
1.5852862615977353e-08,-0.26861
1.5860675115977357e-08,-0.26584
1.586848761597736e-08,-0.25825
1.587630011597735e-08,-0.24607
1.5884112615977342e-08,-0.23098
1.5891925115977346e-08,-0.21499
1.589973761597735e-08,-0.19959
1.590755011597734e-08,-0.18512
1.591536261597733e-08,-0.17107
1.5923175115977335e-08,-0.15677
1.593098761597734e-08,-0.14169
1.593880011597733e-08,-0.12601
1.594661261597732e-08,-0.11006
1.5954425115977324e-08,-0.09393
1.5962237615977328e-08,-0.07765
1.597005011597732e-08,-0.0612
1.597786261597731e-08,-0.0447
1.5985675115977313e-08,-0.02855
1.5993487615977317e-08,-0.01289
1.6001300115977308e-08,0.00231
1.60091126159773e-08,0.0174
1.6016925115977303e-08,0.03297
1.6024737615977306e-08,0.04926
1.6032550115977297e-08,0.06599
1.6040362615977288e-08,0.08255
1.6048175115977292e-08,0.09824
1.6055987615977296e-08,0.11291
1.6063800115977286e-08,0.12706
1.6071612615977277e-08,0.14154
1.607942511597728e-08,0.15721
1.6087237615977285e-08,0.17416
1.6095050115977275e-08,0.19138
1.6102862615977266e-08,0.20724
1.611067511597727e-08,0.2198
1.6118487615977274e-08,0.22796
1.6126300115977264e-08,0.23197
1.6134112615977255e-08,0.23313
1.614192511597726e-08,0.2335
1.6149737615977263e-08,0.23464
1.6157550115977254e-08,0.23708
1.6165362615977244e-08,0.24037
1.6173175115977248e-08,0.24328
1.6180987615977252e-08,0.24491
1.6188800115977243e-08,0.24525
1.6196612615977233e-08,0.24498
1.6204425115977237e-08,0.24521
1.621223761597724e-08,0.24656
1.6220050115977232e-08,0.24884
1.6227862615977222e-08,0.25136
1.6235675115977226e-08,0.25313
1.624348761597723e-08,0.25369
1.625130011597722e-08,0.25348
1.625911261597721e-08,0.25322
1.6266925115977216e-08,0.25374
1.627473761597722e-08,0.25523
1.628255011597721e-08,0.25714
1.62903626159772e-08,0.25869
1.6298175115977205e-08,0.25905
1.630598761597721e-08,0.25813
1.63138001159772e-08,0.25664
1.632161261597719e-08,0.25555
1.6329425115977194e-08,0.25573
1.6337237615977198e-08,0.2573
1.6345050115977188e-08,0.25954
1.635286261597718e-08,0.26156
1.6360675115977183e-08,0.26245
1.6368487615977187e-08,0.26204
1.6376300115977177e-08,0.26109
1.6384112615977168e-08,0.26043
1.6391925115977172e-08,0.26075
1.6399737615977176e-08,0.26204
1.6407550115977167e-08,0.26365
1.6415362615977157e-08,0.26487
1.642317511597716e-08,0.26516
1.6430987615977165e-08,0.26456
1.6438800115977156e-08,0.26378
1.6446612615977146e-08,0.26335
1.645442511597715e-08,0.26361
1.6462237615977154e-08,0.26451
1.6470050115977145e-08,0.26558
1.6477862615977135e-08,0.26657
1.648567511597714e-08,0.26713
1.6493487615977143e-08,0.26716
1.6501300115977134e-08,0.26698
1.6509112615977125e-08,0.26669
1.651692511597713e-08,0.2666
1.6524737615977132e-08,0.26688
1.6532550115977123e-08,0.26748
1.6540362615977114e-08,0.2683
1.6548175115977118e-08,0.26892
1.655598761597712e-08,0.26887
1.6563800115977112e-08,0.26837
1.6571612615977103e-08,0.26771
1.6579425115977107e-08,0.26756
1.658723761597711e-08,0.26834
1.65950501159771e-08,0.26984
1.6602862615977092e-08,0.27151
1.6610675115977096e-08,0.27247
1.66184876159771e-08,0.27211
1.662630011597709e-08,0.27088
1.663411261597708e-08,0.26947
1.6641925115977085e-08,0.26885
1.664973761597709e-08,0.26943
1.665755011597708e-08,0.27075
1.666536261597707e-08,0.27216
1.6673175115977074e-08,0.27285
1.6680987615977078e-08,0.27246
1.668880011597707e-08,0.2715
1.669661261597706e-08,0.27054
1.6704425115977063e-08,0.27026
1.6712237615977067e-08,0.27086
1.6720050115977058e-08,0.2718
1.6727862615977048e-08,0.27276
1.6735675115977052e-08,0.27318
1.6743487615977056e-08,0.27283
1.6751300115977047e-08,0.2721
1.6759112615977037e-08,0.2714
1.676692511597704e-08,0.27132
1.6774737615977045e-08,0.27212
1.6782550115977036e-08,0.27321
1.6790362615977027e-08,0.27416
1.679817511597703e-08,0.27424
1.6805987615977034e-08,0.27308
1.6813800115977025e-08,0.27123
1.6821612615977016e-08,0.2695
1.682942511597702e-08,0.26888
1.6837237615977023e-08,0.26982
1.6845050115977014e-08,0.27156
1.6852862615977005e-08,0.27336
1.686067511597701e-08,0.27424
1.6868487615977013e-08,0.27378
1.6876300115977003e-08,0.27262
1.6884112615976994e-08,0.2716
1.6891925115976998e-08,0.2715
1.6899737615977002e-08,0.27249
1.6907550115976992e-08,0.27369
1.6915362615976983e-08,0.27453
1.6923175115976987e-08,0.27459
1.693098761597699e-08,0.27382
1.693880011597698e-08,0.27291
1.6946612615976972e-08,0.27233
1.6954425115976976e-08,0.27243
1.696223761597698e-08,0.2732
1.697005011597697e-08,0.27402
1.697786261597696e-08,0.27473
1.6985675115976965e-08,0.27513
1.699348761597697e-08,0.27501
1.700130011597696e-08,0.27461
1.700911261597695e-08,0.27407
1.7016925115976954e-08,0.27372
1.7024737615976958e-08,0.27381
1.703255011597695e-08,0.27411
1.704036261597694e-08,0.27456
1.7048175115976943e-08,0.27481
1.7055987615976947e-08,0.27444
1.7063800115976938e-08,0.27372
1.707161261597693e-08,0.27304
1.7079425115976932e-08,0.27308
1.7087237615976936e-08,0.27408
1.7095050115976927e-08,0.27551
1.7102862615976918e-08,0.27674
1.711067511597692e-08,0.27712
1.7118487615976925e-08,0.27631
1.7126300115976916e-08,0.27493
1.7134112615976907e-08,0.27373
1.714192511597691e-08,0.2735
1.7149737615976915e-08,0.27432
1.7157550115976905e-08,0.27551
1.7165362615976896e-08,0.2764
1.71731751159769e-08,0.27651
1.7180987615976904e-08,0.27579
1.7188800115976894e-08,0.27475
1.7196612615976885e-08,0.27394
1.720442511597689e-08,0.27387
1.7212237615976893e-08,0.27448
1.7220050115976883e-08,0.27533
1.7227862615976874e-08,0.27603
1.7235675115976878e-08,0.27627
1.7243487615976882e-08,0.27591
1.7251300115976873e-08,0.27521
1.7259112615976863e-08,0.27461
1.7266925115976867e-08,0.27463
1.727473761597687e-08,0.27536
1.7282550115976862e-08,0.27637
1.7290362615976852e-08,0.27703
1.7298175115976856e-08,0.2767
1.730598761597686e-08,0.27517
1.731380011597685e-08,0.27302
1.732161261597684e-08,0.27126
1.7329425115976845e-08,0.27092
1.733723761597685e-08,0.27221
1.734505011597684e-08,0.27433
1.735286261597683e-08,0.27613
1.7360675115976834e-08,0.27667
1.736848761597684e-08,0.27581
1.737630011597683e-08,0.27437
1.738411261597682e-08,0.27344
1.7391925115976824e-08,0.27373
1.7399737615976827e-08,0.27499
1.7407550115976818e-08,0.27612
1.741536261597681e-08,0.27634
1.7423175115976813e-08,0.27546
1.7430987615976817e-08,0.27398
1.7438800115976807e-08,0.27273
1.7446612615976798e-08,0.2718
1.7454425115976802e-08,0.27041
1.7462237615976806e-08,0.26705
1.7470050115976796e-08,0.26006
1.7477862615976787e-08,0.24912
1.748567511597679e-08,0.23504
1.7493487615976795e-08,0.21938
1.7501300115976785e-08,0.20372
1.7509112615976776e-08,0.18865
1.751692511597678e-08,0.17395
1.7524737615976784e-08,0.15899
1.7532550115976775e-08,0.14304
1.7540362615976765e-08,0.12638
1.754817511597677e-08,0.10959
1.7555987615976773e-08,0.09322
1.7563800115976764e-08,0.07747
1.7571612615976754e-08,0.06184
1.7579425115976758e-08,0.04594
1.7587237615976762e-08,0.02966
1.7595050115976753e-08,0.01302
1.7602862615976743e-08,-0.00333
1.7610675115976747e-08,-0.01914
1.761848761597675e-08,-0.03458
1.7626300115976742e-08,-0.05008
1.7634112615976733e-08,-0.06615
1.7641925115976736e-08,-0.08264
1.764973761597674e-08,-0.09904
1.765755011597673e-08,-0.11514
1.7665362615976722e-08,-0.13062
1.7673175115976726e-08,-0.14581
1.768098761597673e-08,-0.16119
1.768880011597672e-08,-0.17674
1.769661261597671e-08,-0.19194
1.7704425115976715e-08,-0.20551
1.771223761597672e-08,-0.21624
1.772005011597671e-08,-0.22388
1.77278626159767e-08,-0.22857
1.7735675115976704e-08,-0.23126
1.7743487615976708e-08,-0.23296
1.77513001159767e-08,-0.23437
1.775911261597669e-08,-0.23591
1.7766925115976693e-08,-0.23753
1.7774737615976697e-08,-0.23912
1.7782550115976687e-08,-0.24087
1.7790362615976678e-08,-0.24247
1.7798175115976682e-08,-0.24366
1.7805987615976686e-08,-0.24422
1.7813800115976677e-08,-0.24415
1.7821612615976667e-08,-0.24402
1.782942511597667e-08,-0.24428
1.7837237615976675e-08,-0.24527
1.7845050115976666e-08,-0.24716
1.7852862615976656e-08,-0.24929
1.786067511597666e-08,-0.25097
1.7868487615976664e-08,-0.25193
1.7876300115976655e-08,-0.25223
1.7884112615976645e-08,-0.25254
1.789192511597665e-08,-0.25315
1.7899737615976653e-08,-0.25402
1.7907550115976644e-08,-0.25514
1.7915362615976635e-08,-0.25605
1.792317511597664e-08,-0.25653
1.7930987615976642e-08,-0.2568
1.7938800115976633e-08,-0.25687
1.7946612615976624e-08,-0.25705
1.7954425115976628e-08,-0.2572
1.796223761597663e-08,-0.25722
1.7970050115976622e-08,-0.25755
1.7977862615976613e-08,-0.25828
1.7985675115976617e-08,-0.25938
1.799348761597662e-08,-0.26067
1.800130011597661e-08,-0.26141
1.8009112615976602e-08,-0.26137
1.8016925115976606e-08,-0.2605
1.802473761597661e-08,-0.25931
1.80325501159766e-08,-0.25885
1.804036261597659e-08,-0.25942
1.8048175115976595e-08,-0.26065
1.80559876159766e-08,-0.26186
1.806380011597659e-08,-0.26218
1.807161261597658e-08,-0.26165
1.8079425115976584e-08,-0.26081
1.8087237615976588e-08,-0.26043
1.809505011597658e-08,-0.2612
1.810286261597657e-08,-0.26281
1.8110675115976573e-08,-0.26436
1.8118487615976577e-08,-0.26514
1.8126300115976568e-08,-0.26473
1.813411261597656e-08,-0.2636
1.8141925115976562e-08,-0.26253
1.8149737615976566e-08,-0.26207
1.8157550115976557e-08,-0.26262
1.8165362615976547e-08,-0.26378
1.817317511597655e-08,-0.26495
1.8180987615976555e-08,-0.26571
1.8188800115976546e-08,-0.26574
1.8196612615976537e-08,-0.26514
1.820442511597654e-08,-0.26439
1.8212237615976544e-08,-0.26381
1.8220050115976535e-08,-0.26385
1.8227862615976526e-08,-0.26456
1.823567511597653e-08,-0.26557
1.8243487615976534e-08,-0.26645
1.8251300115976524e-08,-0.26672
1.8259112615976515e-08,-0.2663
1.826692511597652e-08,-0.26573
1.8274737615976523e-08,-0.26549
1.8282550115976513e-08,-0.26593
1.8290362615976504e-08,-0.26685
1.8298175115976508e-08,-0.2675
1.8305987615976512e-08,-0.26729
1.8313800115976502e-08,-0.26612
1.8321612615976493e-08,-0.26453
1.8329425115976497e-08,-0.26357
1.83372376159765e-08,-0.26384
1.834505011597649e-08,-0.26518
1.8352862615976482e-08,-0.26691
1.8360675115976486e-08,-0.26812
1.836848761597649e-08,-0.26839
1.837630011597648e-08,-0.26797
1.838411261597647e-08,-0.26739
1.8391925115976475e-08,-0.26733
1.839973761597648e-08,-0.26782
1.840755011597647e-08,-0.26844
1.841536261597646e-08,-0.26888
1.8423175115976464e-08,-0.26898
1.8430987615976468e-08,-0.26881
1.843880011597646e-08,-0.26859
1.844661261597645e-08,-0.26835
1.8454425115976453e-08,-0.26823
1.8462237615976457e-08,-0.26825
1.8470050115976448e-08,-0.26842
1.847786261597644e-08,-0.26901
1.8485675115976443e-08,-0.27006
1.8493487615976446e-08,-0.27108
1.8501300115976437e-08,-0.27151
1.8509112615976428e-08,-0.27098
1.851692511597643e-08,-0.26977
1.8524737615976436e-08,-0.26857
1.8532550115976426e-08,-0.26805
1.8540362615976417e-08,-0.26852
1.854817511597642e-08,-0.2697
1.8555987615976425e-08,-0.27055
1.8563800115976415e-08,-0.27051
1.8571612615976406e-08,-0.26962
1.857942511597641e-08,-0.26867
1.8587237615976414e-08,-0.26844
1.8595050115976404e-08,-0.26924
1.8602862615976395e-08,-0.27065
1.86106751159764e-08,-0.27195
1.8618487615976403e-08,-0.27222
1.8626300115976394e-08,-0.27142
1.8634112615976384e-08,-0.27007
1.8641925115976388e-08,-0.26907
1.8649737615976392e-08,-0.26892
1.8657550115976383e-08,-0.26964
1.8665362615976373e-08,-0.27072
1.8673175115976377e-08,-0.27178
1.868098761597638e-08,-0.27213
1.8688800115976372e-08,-0.27179
1.8696612615976362e-08,-0.27095
1.8704425115976366e-08,-0.2701
1.871223761597637e-08,-0.26963
1.872005011597636e-08,-0.26981
1.872786261597635e-08,-0.27046
1.8735675115976355e-08,-0.27147
1.874348761597636e-08,-0.27205
1.875130011597635e-08,-0.27196
1.875911261597634e-08,-0.27126
1.8766925115976345e-08,-0.2705
1.877473761597635e-08,-0.27027
1.878255011597634e-08,-0.27088
1.879036261597633e-08,-0.27179
1.8798175115976334e-08,-0.27247
1.8805987615976338e-08,-0.27201
1.8813800115976328e-08,-0.2705
1.882161261597632e-08,-0.26871
1.8829425115976323e-08,-0.26763
1.8837237615976327e-08,-0.26794
1.8845050115976317e-08,-0.26951
1.8852862615976308e-08,-0.27125
1.8860675115976312e-08,-0.2725
1.8868487615976316e-08,-0.27252
1.8876300115976306e-08,-0.27182
1.8884112615976297e-08,-0.27113
1.88919251159763e-08,-0.27102
1.8899737615976305e-08,-0.27158
1.8907550115976296e-08,-0.27246
1.8915362615976286e-08,-0.27293
1.892317511597629e-08,-0.27306
1.8930987615976294e-08,-0.27268
1.8938800115976285e-08,-0.27221
1.8946612615976275e-08,-0.27188
1.895442511597628e-08,-0.27169
1.8962237615976283e-08,-0.27171
1.8970050115976274e-08,-0.27207
1.8977862615976264e-08,-0.27271
1.8985675115976268e-08,-0.27384
1.8993487615976272e-08,-0.27481
1.9001300115976263e-08,-0.27516
1.9009112615976254e-08,-0.27463
1.9016925115976257e-08,-0.2734
1.902473761597626e-08,-0.27221
1.9032550115976252e-08,-0.27182
1.9040362615976243e-08,-0.27234
1.9048175115976247e-08,-0.27354
1.905598761597625e-08,-0.27436
